X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-83.387777,42.358333,"MIDDLE RIVER ROUGE AT HINES DRIVE (IN PARK UPSTREAM WAYNE ROAD); LIVONIA TOWNSHIP; T1S R9E SECTION 33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821456,"MIDDLE RIVER ROUGE AT HINES DRIVE (IN PARK UPSTREAM WAYNE ROAD); LIVONIA TOWNSHIP; T1S R9E SECTION 33",River/Stream,,04090004
-83.455833,42.373888,"MIDDLE RIVER ROUGE AT HINES DRIVE (PLYMOUTH RIVERSIDE REC. AREA), PLYMOUTH TOWNSHIP, SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821457,"MIDDLE RIVER ROUGE AT HINES DRIVE (PLYMOUTH RIVERSIDE REC. AREA), PLYMOUTH TOWNSHIP, SECTION 26",River/Stream,,04090004
-83.532222,42.328055,"FELLOWS CREEK AT HANFORD ROAD, CANTON TOWNSHIP, SECTION 7",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821458,"FELLOWS CREEK AT HANFORD ROAD, CANTON TOWNSHIP, SECTION 7",River/Stream,,04090004
-83.286111,42.301666,"LOWER RIVER ROUGE AT GULLEY ROAD, DEARBORN TOWNSHIP, SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821459,"LOWER RIVER ROUGE AT GULLEY ROAD, DEARBORN TOWNSHIP, SECTION 20",River/Stream,,04090004
-83.486388,42.288333,"LOWER RIVER ROUGE AT CANTON CENTER ROAD, CANTON TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821460,"LOWER RIVER ROUGE AT CANTON CENTER ROAD, CANTON TOWNSHIP, SECTION 28",River/Stream,,04090004
-83.419166,42.334166,"TONQUISH CREEK AT JOHN HIX ROAD, NANKIN TOWNSHIP, SECTION 7",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821461,"TONQUISH CREEK AT JOHN HIX ROAD, NANKIN TOWNSHIP, SECTION 7",River/Stream,,04090004
-83.459166,42.326388,"WILLOW CREEK AT LILLEY ROAD, CANTON TOWNSHIP, SECTION 11",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821462,"WILLOW CREEK AT LILLEY ROAD, CANTON TOWNSHIP, SECTION 11",River/Stream,,04090004
-83.544444,42.421944,"SUMP DRAIN AT 7 MILE ROAD (IN STATE PARK), NORTHVILLE TOWNSHIP, SECTION 6",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821463,"SUMP DRAIN AT 7 MILE ROAD (IN STATE PARK), NORTHVILLE TOWNSHIP, SECTION 6",River/Stream,,04090004
-83.364166,42.403055,"BELL BRANCH AT HUBBARD ROAD, LIVONIA TOWNSHIP, SECTION 15",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821464,"BELL BRANCH AT HUBBARD ROAD, LIVONIA TOWNSHIP, SECTION 15",River/Stream,,04090004
-83.389722,42.418611,"UNNAMED TRIBUTARY TO BELL BRANCH ( CURTIS ROAD DEAD END (EAST OF WAYNE ROAD), LIVONIA TOWNSHIP, SECTION 9",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821465,"UNNAMED TRIBUTARY TO BELL BRANCH ( CURTIS ROAD DEAD END (EAST OF WAYNE ROAD), LIVONIA TOWNSHIP, SECTION 9",River/Stream,,04090004
-83.363333,42.426666,"TARABUSI CREEK AT 7 MILE ROAD, LIVONIA TOWNSHIP, SECTION 3",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821466,"TARABUSI CREEK AT 7 MILE ROAD, LIVONIA TOWNSHIP, SECTION 3",River/Stream,,04090004
-83.254166,42.368888,"RIVER ROUGE AT SPINOZA ROAD, DETROIT TOWNSHIP, SECTION 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821467,"RIVER ROUGE AT SPINOZA ROAD, DETROIT TOWNSHIP, SECTION 34",River/Stream,,04090004
-83.269166,42.429444,"RIVER ROUGE AT 7 MILE ROAD, DETROIT TOWNSHIP, SECTION 4",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821468,"RIVER ROUGE AT 7 MILE ROAD, DETROIT TOWNSHIP, SECTION 4",River/Stream,,04090004
-83.422,42.1195,"NORTH BR. SWAN CREEK AT CLARK ROAD; SUMPTER TOWNSHIP, SECTION 24",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821469,"NORTH BR. SWAN CREEK AT CLARK ROAD; SUMPTER TOWNSHIP, SECTION 24",River/Stream,,04100001
-83.28278,42.1089,"SILVER CREEK AT VREELAND ROAD; BROWNSTOWN TOWNSHIP, SECTION 29",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821470,"SILVER CREEK AT VREELAND ROAD; BROWNSTOWN TOWNSHIP, SECTION 29",River/Stream,,04090005
-83.2586,42.109167,"SMITH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821471,"SMITH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SECTION 28",River/Stream,,04090005
-83.3154,42.2606,"ECORSE RIVER AT BEVERLY ROAD; ROMULUS TOWNSHIP, SECTION 01",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821472,"ECORSE RIVER AT BEVERLY ROAD; ROMULUS TOWNSHIP, SECTION 01",River/Stream,,04090004
-83.18947,42.22548,"SEXTON AND KILFOIL DRAIN AT ABBOTT ROAD (OFF GODDARD); ALLEN PARK TOWNSHIP, SECTION 14",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821473,"SEXTON AND KILFOIL DRAIN AT ABBOTT ROAD (OFF GODDARD); ALLEN PARK TOWNSHIP, SECTION 14",River/Stream,,04090004
-83.3695,42.2276,"SEXTON AND KILFOIL DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SECTION 17",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821474,"SEXTON AND KILFOIL DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SECTION 17",River/Stream,,04090004
-83.2685,42.1989,"FRANK AND POET DRAIN AT TELEGRAPH ROAD (M-24); TAYLOR TOWNSHIP, SECTION 29",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821475,"FRANK AND POET DRAIN AT TELEGRAPH ROAD (M-24); TAYLOR TOWNSHIP, SECTION 29",River/Stream,,04090004
-83.3453,42.1784,"BLAKELY DRAIN AT MERRIMAN ROAD; HURON TOWNSHIP, SECTION 03",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821476,"BLAKELY DRAIN AT MERRIMAN ROAD; HURON TOWNSHIP, SECTION 03",River/Stream,,04090004
-83.3457,42.1887,"HALE DRAIN AT MERRIMAN ROAD; ROMULUS TOWNSHIP, SECTION 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821477,"HALE DRAIN AT MERRIMAN ROAD; ROMULUS TOWNSHIP, SECTION 34",River/Stream,,04090004
-83.3294,42.1811,"HALE CREEK AT PENNSYLVANIA; ROMULUS TOWNSHIP, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821478,"HALE CREEK AT PENNSYLVANIA; ROMULUS TOWNSHIP, SECTION 35",River/Stream,,04090004
-83.3256,42.1783,"BLAKELY DRAIN AT MIDDLEBELT ROAD; HURON TOWNSHIP, SECTION 02",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821479,"BLAKELY DRAIN AT MIDDLEBELT ROAD; HURON TOWNSHIP, SECTION 02",River/Stream,,04090004
-83.2674,42.1851,"BLAKELY DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SECTION 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821480,"BLAKELY DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SECTION 32",River/Stream,,04090004
-83.2464,42.1307,"BROWNSTOWN CREEK AT HALL ROAD; WOODHAVEN TOWNSHIP, SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821481,"BROWNSTOWN CREEK AT HALL ROAD; WOODHAVEN TOWNSHIP, SECTION 21",River/Stream,,04090004
-83.228,42.111,"BROWNSTOWN CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821482,"BROWNSTOWN CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SECTION 27",River/Stream,,04090004
-83.2167,42.1552,"MARSH CREEK AT KING ROAD; BROWNSTOWN TOWNSHIP, SECTION 11",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821483,"MARSH CREEK AT KING ROAD; BROWNSTOWN TOWNSHIP, SECTION 11",River/Stream,,04090004
-83.2225,42.1117,"MARSH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821484,"MARSH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SECTION 26",River/Stream,,04090004
-83.169,42.1822,"HUNTINGTON CREEK AT ELECTRIC AVENUE; RIVERVIEW TOWNSHIP, SECTION 06",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821485,"HUNTINGTON CREEK AT ELECTRIC AVENUE; RIVERVIEW TOWNSHIP, SECTION 06",River/Stream,,04090004
-83.2824,42.0884,HURON RIVER AT EVERGREEN STREET,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821486,HURON RIVER AT EVERGREEN STREET,River/Stream,,04090005
-83.2547,42.0696,HURON RIVER AT RIVERFRONT RESTAURANT,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821488,HURON RIVER AT RIVERFRONT RESTAURANT,River/Stream,,04090005
-83.28278,42.1089,"SILVER CREEK DOWNSTREAM VREELAND ROAD; BROWNSTOWN TOWNSHIP, SECTION 29",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821492,"SILVER CREEK DOWNSTREAM VREELAND ROAD; BROWNSTOWN TOWNSHIP, SECTION 29",River/Stream,,04090005
-83.2583,42.109167,"SMITH CREEK AT VREELAND ROAD; BROWNSTOWN TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821493,"SMITH CREEK AT VREELAND ROAD; BROWNSTOWN TOWNSHIP, SECTION 28",River/Stream,,04090005
-83.1663,42.25663,ECORSE RIVER AT AUSTIN ROAD,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821494,ECORSE RIVER AT AUSTIN ROAD,River/Stream,,04090004
-83.27012,42.2714,ECORSE RIVER AT TELEGRAPH ROAD (ROUTE 24),,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821495,ECORSE RIVER AT TELEGRAPH ROAD (ROUTE 24),River/Stream,,04090004
-83.18636,42.2254,"SEXTON AND KILFOIL DRAIN; HOWARD ROAD; LINCOLN PARK TOWNSHIP, SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821496,"SEXTON AND KILFOIL DRAIN; HOWARD ROAD; LINCOLN PARK TOWNSHIP, SECTION 19",River/Stream,,04090004
-82.8919,42.4092,"LAKE SAINT CLAIR, CRESCENT SAIL YACHT CLUB, BEACH MONITORING STATION",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821497,"LAKE SAINT CLAIR, CRESCENT SAIL YACHT CLUB, BEACH MONITORING STATION",Lake,,04090002
-83.15937,42.24543,"ECORSE RIVER AT SOUTHFIELD ROAD, APPROXIMATELY 35M UPSTREAM",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821498,"ECORSE RIVER AT SOUTHFIELD ROAD, APPROXIMATELY 35M UPSTREAM",River/Stream,,04090004
-83.2197,42.23301,"SEXTON AND KILFOIL DRAIN, AT REECK ROAD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821499,"SEXTON AND KILFOIL DRAIN, AT REECK ROAD",River/Stream,,04090004
-83.21286,42.23415,"SEXTON AND KILFOIL DRAIN, AT PARK ROAD",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821500,"SEXTON AND KILFOIL DRAIN, AT PARK ROAD",River/Stream,,04090004
-83.203199,42.126676,"FRANK AND POET AT VANHORN; BROWNSTON; TRENTON TOWNSHIP, SECTION 24",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821501,"FRANK AND POET AT VANHORN; BROWNSTON; TRENTON TOWNSHIP, SECTION 24",River/Stream,,04090004
-83.205437,42.11213,"FRANK AND POET AT VREELAND; BROWNSTON; TRENTON TOWNSHIP, SECTION 25",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821502,"FRANK AND POET AT VREELAND; BROWNSTON; TRENTON TOWNSHIP, SECTION 25",River/Stream,,04090004
-83.32027,42.25343,"ECORSE AT ECORSE IN ROMULUS;  ROMULUS TOWNSHIP; SECTION 12",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821503,"ECORSE AT ECORSE IN ROMULUS;  ROMULUS TOWNSHIP; SECTION 12",River/Stream,,04090004
-83.49583,42.216111,"BELLEVILLE LAKE IN THE VICINITY OF BEGOLE DRAIN; VAN BUREN TOWNSHIP; SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821504,"BELLEVILLE LAKE IN THE VICINITY OF BEGOLE DRAIN; VAN BUREN TOWNSHIP; SECTION 21",Lake,,04090005
-83.496111,42.216389,"BELLEVILLE LAKE IN THE VICINITY OF BEGOLE DRAIN; VAN BUREN TOWNSHIP; SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821505,"BELLEVILLE LAKE IN THE VICINITY OF BEGOLE DRAIN; VAN BUREN TOWNSHIP; SECTION 21",Lake,,04090005
-83.495,42.216111,"BELLEVILLE LAKE IN THE VICINITY OF BEGOLE DRAIN; VAN BUREN TOWNSHIP; SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821506,"BELLEVILLE LAKE IN THE VICINITY OF BEGOLE DRAIN; VAN BUREN TOWNSHIP; SECTION 21",Lake,,04090005
-83.35394,42.28959,"LOWER ROUGE RIVER AT LOWER ROUGE PARKWAY; NANKIN TOWNSHIP; T2S R9E SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821507,"LOWER ROUGE RIVER AT LOWER ROUGE PARKWAY; NANKIN TOWNSHIP; T2S R9E SECTION 27",River/Stream,,04090004
-83.4927,42.27743,"SINES DRAIN AT GEDDES ROAD; CANTON TOWNSHIP; SECTION 33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821508,"SINES DRAIN AT GEDDES ROAD; CANTON TOWNSHIP; SECTION 33",River/Stream,,04090004
-83.44005,42.32353,"WILLOW CREEK AT FORD ROAD; CANTON TOWNSHIP; SECTION 12",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821509,"WILLOW CREEK AT FORD ROAD; CANTON TOWNSHIP; SECTION 12",River/Stream,,04090004
-83.45928,42.34219,"TONQUISH CREEK AT LILLEY ROAD; CANTON TOWNSHIP; SECTION 2",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821510,"TONQUISH CREEK AT LILLEY ROAD; CANTON TOWNSHIP; SECTION 2",River/Stream,,04090004
-83.48293,42.36203,"SOUTH BRANCH TONQUISH CREEK AT JO-ANN LANE; PLYMOUTH TOWNSHIP; SECTION 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821511,"SOUTH BRANCH TONQUISH CREEK AT JO-ANN LANE; PLYMOUTH TOWNSHIP; SECTION 34",River/Stream,,04090004
-83.46992,42.31516,"FELLOWS CREEK AT SALTZ ROAD; CANTON TOWNSHIP; SECTION 15",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821512,"FELLOWS CREEK AT SALTZ ROAD; CANTON TOWNSHIP; SECTION 15",River/Stream,,04090004
-83.54215,42.296,"LOWER ROUGE RIVER AT RIDGE ROAD; CANTON TOWNSHIP; SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821513,"LOWER ROUGE RIVER AT RIDGE ROAD; CANTON TOWNSHIP; SECTION 19",River/Stream,,04090004
-83.53431,42.39377,"JOHNSON DRAIN; 5 MILE ROAD; NORTHVILLE TOWNSHIP, SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821514,"JOHNSON DRAIN; 5 MILE ROAD; NORTHVILLE TOWNSHIP, SECTION 19",River/Stream,,04090004
-83.29192,42.34711,"MIDDLE BRANCH ROUGE RIVER AT BEECH-DALY PARK; DEARBORN TOWNSHIP; SECTION 5",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821516,"MIDDLE BRANCH ROUGE RIVER AT BEECH-DALY PARK; DEARBORN TOWNSHIP; SECTION 5",River/Stream,,04090004
-83.38439,42.44029,"TARABUSI CREEK AT 8 MILE ROAD; LIVONIA TOWNSHIP; T1S R9E SECTION 4",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821517,"TARABUSI CREEK AT 8 MILE ROAD; LIVONIA TOWNSHIP; T1S R9E SECTION 4",River/Stream,,04090004
-83.41905,42.3384,"DEER DRAIN AT JOHN HIX ROAD; NANKIN TOWNSHIP; T2S R9E SEC 6",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821518,"DEER DRAIN AT JOHN HIX ROAD; NANKIN TOWNSHIP; T2S R9E SEC 6",River/Stream,,04090004
-83.2629,42.36126,"ASHCROFT DRAIN AT ROUGE PARK DRIVE; CITY OF DEARBORN; T1S R10E",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821519,"ASHCROFT DRAIN AT ROUGE PARK DRIVE; CITY OF DEARBORN; T1S R10E",River/Stream,,04090004
-83.34498,42.17841,"DUPLICATE TO BE ADDRESSED - BLAKELY DRAIN AT MERRIMAN ROAD; HURON TOWNSHIP, SECTION 03",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821520,"DUPLICATE TO BE ADDRESSED - BLAKELY DRAIN AT MERRIMAN ROAD; HURON TOWNSHIP, SECTION 03",River/Stream,,04090004
-83.28703,42.18386,"BLAKELY DRAIN AT BEECH DALY ROAD; TAYLOR TOWNSHIP, SECTION 31",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821521,"BLAKELY DRAIN AT BEECH DALY ROAD; TAYLOR TOWNSHIP, SECTION 31",River/Stream,,04090004
-83.247989,42.341819,"ROUGE RIVER; DOWNSTREAM WARREN ROAD; DEARBORN HEIGHTS, SECTION 10",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821522,"ROUGE RIVER; DOWNSTREAM WARREN ROAD; DEARBORN HEIGHTS, SECTION 10",River/Stream,,04090004
-83.51139,42.10036,"BRADSHAW DRAIN; DOWNSTREAM ARKONA ROAD; SUMPTER TOWNSHIP, SECTION 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821523,"BRADSHAW DRAIN; DOWNSTREAM ARKONA ROAD; SUMPTER TOWNSHIP, SECTION 32",River/Stream,,04100001
-83.21323,42.18262,"FRANK AND POET DRAIN; GRANGE ROAD; RIVERVIEW TOWNSHIP, SECTION 2",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821524,"FRANK AND POET DRAIN; GRANGE ROAD; RIVERVIEW TOWNSHIP, SECTION 2",River/Stream,,04090004
-83.20659,42.15554,"FRANK AND POET DRAIN; KING ROAD; RIVERVIEW TOWNSHIP, SECTION 12",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821525,"FRANK AND POET DRAIN; KING ROAD; RIVERVIEW TOWNSHIP, SECTION 12",River/Stream,,04090004
-83.25144,42.1389,"BROWNSTOWN CREEK; GUDITH ROAD; WOODHAVEN TOWNSHIP, SECTION 16",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821526,"BROWNSTOWN CREEK; GUDITH ROAD; WOODHAVEN TOWNSHIP, SECTION 16",River/Stream,,04090004
-83.26486,42.18375,"BLAKELY DRAIN; PENNSYLVANIA ROAD; TAYLOR TOWNSHIP, SECTION 33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821527,"BLAKELY DRAIN; PENNSYLVANIA ROAD; TAYLOR TOWNSHIP, SECTION 33",River/Stream,,04090004
-83.32011,42.25359,"GODFREY DRAIN; ECORSE ROAD; ROMULUS TOWNSHIP, SECTION 1",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821528,"GODFREY DRAIN; ECORSE ROAD; ROMULUS TOWNSHIP, SECTION 1",River/Stream,,04090004
-83.31093,42.26801,"ECORSE RIVER; VANBORN ROAD; WESTLAND TOWNSHIP, SECTION 36",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821529,"ECORSE RIVER; VANBORN ROAD; WESTLAND TOWNSHIP, SECTION 36",River/Stream,,04090004
-83.23975,42.27178,"ECORSE RIVER; POLK ROAD; DEARBORN HEIGHTS, SECTION 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821530,"ECORSE RIVER; POLK ROAD; DEARBORN HEIGHTS, SECTION 34",River/Stream,,04090004
-83.18948,42.27045,"ECORSE RIVER; STANLEY ROAD; MELVINDALE TOWNSHIP, SECTION 6",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821531,"ECORSE RIVER; STANLEY ROAD; MELVINDALE TOWNSHIP, SECTION 6",River/Stream,,04090004
-83.22767,42.2734,"ECORSE RIVER; EDGEWOOD STREET; DEARBORN HEIGHTS, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821532,"ECORSE RIVER; EDGEWOOD STREET; DEARBORN HEIGHTS, SECTION 35",River/Stream,,04090004
-83.24757,42.18195,"BLAKELY DRAIN; RACHO ROAD; BROWNSTOWN TOWNSHIP, SECTION 4",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821533,"BLAKELY DRAIN; RACHO ROAD; BROWNSTOWN TOWNSHIP, SECTION 4",River/Stream,,04090004
-83.22513,42.10444,"BROWNSTOWN CREEK; ALLEN ROAD; BROWNSTOWN TOWNSHIP, SECTION 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821534,"BROWNSTOWN CREEK; ALLEN ROAD; BROWNSTOWN TOWNSHIP, SECTION 34",River/Stream,,04090004
-83.21883,42.14105,"BLAKELY DRAIN; WEST ROAD; WOODHAVEN TOWNSHIP, SECTION 14",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821535,"BLAKELY DRAIN; WEST ROAD; WOODHAVEN TOWNSHIP, SECTION 14",River/Stream,,04090004
-83.22175,42.12626,"BLAKELY DRAIN; VANHORN ROAD; WOOHAVEN TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821536,"BLAKELY DRAIN; VANHORN ROAD; WOOHAVEN TOWNSHIP, SECTION 23",River/Stream,,04090004
-83.30803,42.23066,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, NORTH; ROMULUS TOWNSHIP, SECTION 13",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821537,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, NORTH; ROMULUS TOWNSHIP, SECTION 13",River/Stream,,04090004
-83.307529,42.22537,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, SOUTH; ROMULUS TOWNSHIP, SECTION 13",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821538,"SEXTON AND KILFOIL DRAIN; INKSTER ROAD, SOUTH; ROMULUS TOWNSHIP, SECTION 13",River/Stream,,04090004
-83.25436,42.22859,"SEXTON AND KILFOIL DRAIN; PARDEE ROAD; TAYLOR TOWNSHIP, SECTION 16",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821539,"SEXTON AND KILFOIL DRAIN; PARDEE ROAD; TAYLOR TOWNSHIP, SECTION 16",River/Stream,,04090004
-83.16133,42.23683,"ECORSE CREEK; COUNCIL POINT PARK; LINCOLN PARK TOWNSHIP, SECTION 17",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821540,"ECORSE CREEK; COUNCIL POINT PARK; LINCOLN PARK TOWNSHIP, SECTION 17",River/Stream,,04090004
-83.18983,42.06221,"Lake Erie; Southern Wayne County Border",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821541,"Lake Erie; Southern Wayne County Border",Lake,,04090004
-83.18991,42.09938,"Detroit River; Private Shoreline-Village of Gibraltar",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821542,"Detroit River; Private Shoreline-Village of Gibraltar",Lake,,04090004
-83.17782,42.12733,"Detroit River; Elizabeth Park",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821543,"Detroit River; Elizabeth Park",Lake,,04090004
-83.16761,42.1564,"Detroit River; Private Shoreline Beach-City of Trenton",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821544,"Detroit River; Private Shoreline Beach-City of Trenton",Lake,,04090004
-83.44469,42.30929,FELLOWS CREEK OF CHERRY HILL ROAD,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821545,FELLOWS CREEK OF CHERRY HILL ROAD,River/Stream,,04090004
-83.37473,42.34842,"MIDDLE ROUGE RIVER AT PARK ACCESS AT NANKIN HILLS DRIVE;  WESTLAND, SEC. 4",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-821546,"MIDDLE ROUGE RIVER AT PARK ACCESS AT NANKIN HILLS DRIVE;  WESTLAND, SEC. 4",River/Stream,,04090004
