OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ActivityLocation/SourceMapScaleNumeric,ActivityLocation/HorizontalAccuracyMeasure/MeasureValue,ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode,ActivityLocation/HorizontalCollectionMethodName,ActivityLocation/HorizontalCoordinateReferenceSystemDatumName,AssemblageSampledName,CollectionDuration/MeasureValue,CollectionDuration/MeasureUnitCode,SamplingComponentName,SamplingComponentPlaceInSeriesNumeric,ReachLengthMeasure/MeasureValue,ReachLengthMeasure/MeasureUnitCode,ReachWidthMeasure/MeasureValue,ReachWidthMeasure/MeasureUnitCode,PassCount,NetTypeName,NetSurfaceAreaMeasure/MeasureValue,NetSurfaceAreaMeasure/MeasureUnitCode,NetMeshSizeMeasure/MeasureValue,NetMeshSizeMeasure/MeasureUnitCode,BoatSpeedMeasure/MeasureValue,BoatSpeedMeasure/MeasureUnitCode,CurrentSpeedMeasure/MeasureValue,CurrentSpeedMeasure/MeasureUnitCode,ToxicityTestType,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,SamplePreparationMethod/MethodIdentifier,SamplePreparationMethod/MethodIdentifierContext,SamplePreparationMethod/MethodName,SamplePreparationMethod/MethodQualifierTypeName,SamplePreparationMethod/MethodDescriptionText,SampleContainerTypeName,SampleContainerColorName,ChemicalPreservativeUsedName,ThermalPreservativeUsedName,SampleTransportStorageDescription,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationMethod/MethodIdentifier,LabSamplePreparationMethod/MethodIdentifierContext,LabSamplePreparationMethod/MethodName,LabSamplePreparationMethod/MethodQualifierTypeName,LabSamplePreparationMethod/MethodDescriptionText,PreparationStartDate,PreparationStartTime/Time,PreparationStartTime/TimeZoneCode,PreparationEndDate,PreparationEndTime/Time,PreparationEndTime/TimeZoneCode,SubstitutionDilutionFactorNumeric,ProviderName
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-WET1912Sb,Quality Control Sample-Field Replicate,Water,,2012-09-04,07:30:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-WET1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,,,Total Coliform,Total,1986.3,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-PAR_1912Sa,Sample-Routine,Water,,2012-09-04,09:45:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-PAR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,,,Total Coliform,Total,691,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-CLUBAB912Sa,Sample-Routine,Water,,2012-09-04,11:15:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-CLUBAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-PARAB912Sa,Sample-Routine,Water,,2012-09-04,11:45:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-PARAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-GL2012918TC1,Sample-Routine,Water,,2012-09-18,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-GL,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP82012925TC3,Sample-Routine,Water,,2012-09-25,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,47,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB22012918TC1,Sample-Routine,Water,,2012-09-18,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB42012925TC3,Sample-Routine,Water,,2012-09-25,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,50,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP420121002TC2,Sample-Routine,Water,,2012-10-02,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,47,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB120121002TC2,Sample-Routine,Water,,2012-10-02,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB1,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB220121011TC1,Sample-Routine,Water,,2012-10-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,50,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-BB612Sa,Sample-Routine,Water,,2012-06-20,09:56:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,,,Total Coliform,Total,648.8,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB220121002TC2,Sample-Routine,Water,,2012-10-02,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-CCPOND612Sa,Sample-Routine,Water,,2012-06-19,08:57:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-CCPOND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB62012821TC1,Sample-Routine,Water,,2012-08-21,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB6,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP820121009TC3,Sample-Routine,Water,,2012-10-09,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,40,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-NPOND612Sa,Sample-Routine,Water,,2012-06-19,12:38:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-NPOND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP420121011TC3,Sample-Routine,Water,,2012-10-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,27,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB420121011TC1,Sample-Routine,Water,,2012-10-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,49,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB52012828TC1,Sample-Routine,Water,,2012-08-28,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB5,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB42012828TC1,Sample-Routine,Water,,2012-08-28,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP82012823TC6,Sample-Routine,Water,,2012-08-23,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,1,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-CHIP82012828TC2,Sample-Routine,Water,,2012-08-28,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-CHIP8,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB62012828TC1,Sample-Routine,Water,,2012-08-28,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB6,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-SPECLK612Sa,Sample-Routine,Water,,2012-06-19,12:58:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-SPECLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,,,Total Coliform,Total,436,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-NB420121016TC1,Sample-Routine,Water,,2012-10-16,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-NB4,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,51,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
SAGIN01_WQX,Saginaw Chippewa Planning Department (MI),SAGIN01_WQX-D220121011TC3,Sample-Routine,Water,,2012-10-11,00:00:00,,,,,,,,,,,,,SCITWQ,,SAGIN01_WQX-D2,,,,,,,,,,,,Bacteria/Virus,,,,,,,,,,,,,,,,,,,,SCITQAPP2012,SAGIN01_WQX,SCITQAPP2012,,Refer to Quality Assurance Program Plan for sampling methods,Miscellaneous (Other),Grab Sample,,,,,,,,,,,,,,Total Coliform,,46,#/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9223-B,APHA,Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),,https://www.nemi.gov/methods/method_summary/5583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
BMIC_WQX,Bay Mills Indian Community,BMIC_WQX-WHARF1612S,Sample-Routine,Water,,2012-06-20,09:56:00,EST,,,,,0,m,,,,,,BMSWQ,,BMIC_WQX-WHARF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMIC_SCP,BMIC_WQX,Standard Bay Mills SCP Method,,Standard Sample Collection Method for the Bay Mills Indian Community,Water Bottle,,,,,,,,,,,,,,,Total Coliform,Total,2419.57,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,0,https://www.nemi.gov/methods/method_summary/5585/,,2012-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
