X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-83.750005,42.819448,"LAKE PONEMAH NORTHWEST BASIN; FENTON TOWNSHIP SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250243,"LAKE PONEMAH NORTHWEST BASIN; FENTON TOWNSHIP SECTION 21",Lake,,04080203
-83.46167,43.039449,"POTTER LAKE SOUTHWEST BASIN; DAVISON TOWNSHIP, SECTION 1",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250244,"POTTER LAKE SOUTHWEST BASIN; DAVISON TOWNSHIP, SECTION 1",Lake,,04080204
-83.751392,42.806392,"SILVER LAKE NORTHWEST BASIN; FENTON TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250245,"SILVER LAKE NORTHWEST BASIN; FENTON TOWNSHIP, SECTION 28",Lake,,04080203
-83.750559,42.827226,"SQUAW LAKE SOUTH BASINORTH; FENTON TOWNSHIP, SECTION 22",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250246,"SQUAW LAKE SOUTH BASINORTH; FENTON TOWNSHIP, SECTION 22",Lake,,04080203
-83.617505,43.107226,"FLINT RIVER AT GENESEE ROAD BRIDGE; GENESEE TOWNSHIP, SECTION 10",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250309,"FLINT RIVER AT GENESEE ROAD BRIDGE; GENESEE TOWNSHIP, SECTION 10",River/Stream,,04080204
-83.672782,43.046949,"FLINT RIVER AT UTAH DAM; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250312,"FLINT RIVER AT UTAH DAM; CITY OF FLINT",River/Stream,,04080204
-83.688615,43.020559,FLINT RIVER AT JAMES COLE BLVD. BR.-R BANK IN FLINT,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250313,FLINT RIVER AT JAMES COLE BLVD. BR.-R BANK IN FLINT,River/Stream,,04080204
-83.68917,43.020003,FLINT RIVER AT JAMES COLE BLVD. BR.-L BANK IN FLINT,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250314,FLINT RIVER AT JAMES COLE BLVD. BR.-L BANK IN FLINT,River/Stream,,04080204
-83.70306,43.014171,"FLINT RIVER AT STEVENSON STREET BRIDGE; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250315,"FLINT RIVER AT STEVENSON STREET BRIDGE; CITY OF FLINT",River/Stream,,04080204
-83.720282,43.010559,"FLINT RIVER AT THIRD AVENUE BRIDGE; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250316,"FLINT RIVER AT THIRD AVENUE BRIDGE; CITY OF FLINT",River/Stream,,04080204
-83.792504,43.043615,"FLINT RIVER AT 6363 FLUSHING ROAD; FLINT TOWNSHIP, SECTION 05",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250317,"FLINT RIVER AT 6363 FLUSHING ROAD; FLINT TOWNSHIP, SECTION 05",River/Stream,,04080204
-83.615004,43.022226,"EAST BRANCH GILKEY CREEK AT GENESEE ROAD.; BURTON TOWNSHIP SECTION 10",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250322,"EAST BRANCH GILKEY CREEK AT GENESEE ROAD.; BURTON TOWNSHIP SECTION 10",River/Stream,,04080204
-83.635281,43.026115,"GILKEY CREEK AT CENTER ROAD.; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250323,"GILKEY CREEK AT CENTER ROAD.; CITY OF FLINT",River/Stream,,04080204
-83.645003,43.023893,"GILKEY CREEK AT AVERILL STREET; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250324,"GILKEY CREEK AT AVERILL STREET; CITY OF FLINT",River/Stream,,04080204
-83.652226,43.023615,"GILKEY CREEK AT KELSO STREET; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250325,"GILKEY CREEK AT KELSO STREET; CITY OF FLINT",River/Stream,,04080204
-83.653338,43.018616,"GILKEY CREEK AT COMMERCE STREET; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250326,"GILKEY CREEK AT COMMERCE STREET; CITY OF FLINT",River/Stream,,04080204
-83.675837,43.017781,"GILKEY CREEK AT COURT STREET; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250327,"GILKEY CREEK AT COURT STREET; CITY OF FLINT",River/Stream,,04080204
-83.671116,43.027226,"GILKEY CREEK AT KEARSLEY PARK BLVD; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250328,"GILKEY CREEK AT KEARSLEY PARK BLVD; CITY OF FLINT",River/Stream,,04080204
-83.846392,42.941949,"W. BR. SWARTZ CREEK AT HILL ROAD.; GAINES TOWNSHIP, SECTION 2",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250330,"W. BR. SWARTZ CREEK AT HILL ROAD.; GAINES TOWNSHIP, SECTION 2",River/Stream,,04080204
-83.832226,42.953892,"WEST BRANCH SWARTZ CREEK AT MORRISH ROAD; CITY OF SWARTZ CREEK",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250331,"WEST BRANCH SWARTZ CREEK AT MORRISH ROAD; CITY OF SWARTZ CREEK",River/Stream,,04080204
-83.811115,42.961393,"WEST BRANCH SWARTZ CREEK AT ELMS ROAD.; CITY OF SWARTZ CREEK",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250332,"WEST BRANCH SWARTZ CREEK AT ELMS ROAD.; CITY OF SWARTZ CREEK",River/Stream,,04080204
-83.781949,42.972504,"W. BR. SWARTZ CRK. AT DYE ROAD.; FLINT TOWNSHIP, SECTION 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250333,"W. BR. SWARTZ CRK. AT DYE ROAD.; FLINT TOWNSHIP, SECTION 32",River/Stream,,04080204
-83.732781,42.988059,"SWARTZ CRK. AT BALLENGER HWY.; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250334,"SWARTZ CRK. AT BALLENGER HWY.; CITY OF FLINT",River/Stream,,04080204
-83.707226,42.999448,"SWARTZ CRK. AT HAMMERBERG ROAD.; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250335,"SWARTZ CRK. AT HAMMERBERG ROAD.; CITY OF FLINT",River/Stream,,04080204
-83.693338,42.97417,"CARMAN CREEK AT BRISTOL ROAD; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250337,"CARMAN CREEK AT BRISTOL ROAD; CITY OF FLINT",River/Stream,,04080204
-83.706116,42.985282,"CARMAN CREEK AT CRESTBOOK LNORTH; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250338,"CARMAN CREEK AT CRESTBOOK LNORTH; CITY OF FLINT",River/Stream,,04080204
-83.71056,42.992781,"CARMAN CREEK AT M-78.; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250339,"CARMAN CREEK AT M-78.; CITY OF FLINT",River/Stream,,04080204
-83.597226,42.935559,"THREAD CREEK AT BELSAY ROAD; GRAND BLANC TOWNSHIP, SECTION 11",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250340,"THREAD CREEK AT BELSAY ROAD; GRAND BLANC TOWNSHIP, SECTION 11",River/Stream,,04080204
-83.645838,42.945004,"THREAD CREEK AT HILL ROAD; GRAND BLANC TOWNSHIP, SECTION 04",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250341,"THREAD CREEK AT HILL ROAD; GRAND BLANC TOWNSHIP, SECTION 04",River/Stream,,04080204
-83.643892,42.96056,"THREAD CREEK AT MAPLE AVE; BURTON TOWNSHIP, SECTION 33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250342,"THREAD CREEK AT MAPLE AVE; BURTON TOWNSHIP, SECTION 33",River/Stream,,04080204
-83.65417,42.998615,"THREAD CREEK AT DORT HWY; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250343,"THREAD CREEK AT DORT HWY; CITY OF FLINT",River/Stream,,04080204
-83.693615,43.003337,"THREAD CREEK AT FENTON ROAD; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250344,"THREAD CREEK AT FENTON ROAD; CITY OF FLINT",River/Stream,,04080204
-83.872226,43.072781,"FLINT RIVER OFF CEDARDALE LANE. RIVERSIDE PARK; FLUSHING TOWNSHIP SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250347,"FLINT RIVER OFF CEDARDALE LANE. RIVERSIDE PARK; FLUSHING TOWNSHIP SECTION 27",River/Stream,,04080204
-83.82806,42.810004,"SHIAWASSEE LAKE CENT BASIN;ARGENTINE TOWNSHIP SEC26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250348,"SHIAWASSEE LAKE CENT BASIN;ARGENTINE TOWNSHIP SEC26",Lake,,04080203
-83.783892,42.802226,"BYRAM LAKE EAST BASIN; FENTON TOWNSHIP, SECTION 29",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250363,"BYRAM LAKE EAST BASIN; FENTON TOWNSHIP, SECTION 29",Lake,,04080203
-83.790559,42.803892,"BYRAM LAKE CENTRAL BASIN; FENTON TOWNSHIP, SECTION 30",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250364,"BYRAM LAKE CENTRAL BASIN; FENTON TOWNSHIP, SECTION 30",Lake,,04080203
-83.794726,42.806392,"BYRAM LAKE WEST CENTRAL BASIN; FENTON TOWNSHIP, SECTION 30",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250365,"BYRAM LAKE WEST CENTRAL BASIN; FENTON TOWNSHIP, SECTION 30",Lake,,04080203
-83.707781,42.825559,"FENTON LAKE SOUTH BASIN; FENTON TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250371,"FENTON LAKE SOUTH BASIN; FENTON TOWNSHIP, SECTION 23",Lake,,04080203
-83.822226,42.91306,"KIMBALL DR AT GRAND BLANC ROAD.; GAINES TOWNSHIP SECTION 13",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250377,"KIMBALL DR AT GRAND BLANC ROAD.; GAINES TOWNSHIP SECTION 13",River/Stream,,04080204
-83.841115,42.911392,"SLOCUM DR. AT GRAND BLANC ROAD.; GAINES TOWNSHIP SECTION 14",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250378,"SLOCUM DR. AT GRAND BLANC ROAD.; GAINES TOWNSHIP SECTION 14",River/Stream,,04080204
-83.520003,43.007781,"GRIFFIN LAKE CENTRAL BASIN; DAVISON TOWNSHIP, SECTION 16",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250379,"GRIFFIN LAKE CENTRAL BASIN; DAVISON TOWNSHIP, SECTION 16",Lake,,04080204
-83.834727,42.927226,"KIMBALL DRAIN AT REID ROAD; GAINES TOWNSHIP, SECTION 11",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250383,"KIMBALL DRAIN AT REID ROAD; GAINES TOWNSHIP, SECTION 11",River/Stream,,04080204
-83.906949,42.912642,"JONES CREEK AT GRAND BLANC ROAD.; GAINES TOWNSHIP, SECTION 17",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250385,"JONES CREEK AT GRAND BLANC ROAD.; GAINES TOWNSHIP, SECTION 17",River/Stream,,04080203
-83.885559,43.207781,"FLINT RIVER AT KEE WAH DIN FARMS; MONTROSE TOWNSHIP, SECTION 04",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250386,"FLINT RIVER AT KEE WAH DIN FARMS; MONTROSE TOWNSHIP, SECTION 04",River/Stream,,04080204
-83.773616,43.038616,"FLINT RIVER AT LINDEN ROAD BRIDGE; FLINT TOWNSHIP, SECTION 05",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250387,"FLINT RIVER AT LINDEN ROAD BRIDGE; FLINT TOWNSHIP, SECTION 05",River/Stream,,04080204
-83.909171,42.797226,"SOUTH BRANCH SHIAW. RIVER AT LILLIE ROAD; ARGENTINE TOWNSHIP SEC30",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250388,"SOUTH BRANCH SHIAW. RIVER AT LILLIE ROAD; ARGENTINE TOWNSHIP SEC30",River/Stream,,04080203
-83.656949,43.056392,"KEARSLEY CREEK AT BRANCH ROAD; GENESEE TOWNSHIP, SECTION 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250389,"KEARSLEY CREEK AT BRANCH ROAD; GENESEE TOWNSHIP, SECTION 32",River/Stream,,04080204
-83.79667,42.968755,"SWARTZ CREEK 25M UPSTREAM GM PARTS D;FLINT TOWNSHIP SEC31",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250391,"SWARTZ CREEK 25M UPSTREAM GM PARTS D;FLINT TOWNSHIP SEC31",River/Stream,,04080204
-83.727782,42.973892,"CALL DRN NEAR BRISTOL ROAD AND I75; FLINT TOWNSHIP SEC26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250392,"CALL DRN NEAR BRISTOL ROAD AND I75; FLINT TOWNSHIP SEC26",River/Stream,,04080204
-83.715559,42.991115,"SWARTZ CRATGOLF CRSE UPS CHEV;FLINT TOWNSHIP SEC23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250393,"SWARTZ CRATGOLF CRSE UPS CHEV;FLINT TOWNSHIP SEC23",River/Stream,,04080204
-83.738893,42.985282,"CALL DRAIN 30M UPSTREAM SWARTZ CREEK; FLINT TOWNSHIP SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250394,"CALL DRAIN 30M UPSTREAM SWARTZ CREEK; FLINT TOWNSHIP SECTION 26",River/Stream,,04080204
-83.714726,42.99167,"SWARTZ CREEK DOWNSTREAM CHEVY ASSEM; FLINT TOWNSHIP SEC23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250395,"SWARTZ CREEK DOWNSTREAM CHEVY ASSEM; FLINT TOWNSHIP SEC23",River/Stream,,04080204
-83.697504,42.980559,"CARMEN CREEK AT HEMPHILL ROAD; FLINT TOWNSHIP, SECTION 25",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250396,"CARMEN CREEK AT HEMPHILL ROAD; FLINT TOWNSHIP, SECTION 25",River/Stream,,04080204
-83.715281,42.993892,"CARMON CREEK AT CONFL SWARTZ CR.; FLINT TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250397,"CARMON CREEK AT CONFL SWARTZ CR.; FLINT TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.715281,42.994448,"SWARTZ CREEK 70M DOWNSTREAM CARMON CR.; FLINT TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250398,"SWARTZ CREEK 70M DOWNSTREAM CARMON CR.; FLINT TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.696393,43.005837,"SWARTZ CREEK AT CEDAR STREET; CITY OF FLINT",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250399,"SWARTZ CREEK AT CEDAR STREET; CITY OF FLINT",River/Stream,,04080204
-83.743615,42.982642,"SWARTZ CREEK 1200FT UPSTREAM CALL DR; FLINT TOWNSHIP SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250400,"SWARTZ CREEK 1200FT UPSTREAM CALL DR; FLINT TOWNSHIP SECTION 27",River/Stream,,04080204
-83.819448,42.910281,"KIMBALL DRN AT BEERS ROAD; GAINES TOWNSHIP, SECTION 24",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250401,"KIMBALL DRN AT BEERS ROAD; GAINES TOWNSHIP, SECTION 24",River/Stream,,04080204
-83.772227,42.970837,"W. BR. SWARTZ CREEK AT LINDEN ROAD; FLINT TOWNSHIP SECTION 33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250402,"W. BR. SWARTZ CREEK AT LINDEN ROAD; FLINT TOWNSHIP SECTION 33",River/Stream,,04080204
-83.795559,42.928476,"LUM DRAIN AT REID ROAD; MUNDY TOWNSHIP, SECTION 7",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250403,"LUM DRAIN AT REID ROAD; MUNDY TOWNSHIP, SECTION 7",River/Stream,,04080204
-83.795977,42.898893,"KIMBALL DRAIN AT COOK ROAD; MUNDY TOWNSHIP, SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250404,"KIMBALL DRAIN AT COOK ROAD; MUNDY TOWNSHIP, SECTION 19",River/Stream,,04080204
-83.847226,42.898337,"SLOCUM DRAIN AT COOK ROAD; GAINES TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250405,"SLOCUM DRAIN AT COOK ROAD; GAINES TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.873615,42.883892,"JONES CREEK AT BALDWIN ROAD; GAINES TOWNSHIP, SECTION 28",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250406,"JONES CREEK AT BALDWIN ROAD; GAINES TOWNSHIP, SECTION 28",River/Stream,,04080203
-83.84167,42.910837,"SLOCUM DR EDGE OF WOODS; GAINES TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250407,"SLOCUM DR EDGE OF WOODS; GAINES TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.840005,42.908892,"SLOCUM DR 1ST BEND BELOW BRIDGE; GAINES TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250408,"SLOCUM DR 1ST BEND BELOW BRIDGE; GAINES TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.841392,42.90667,"SLOCUM DR AT BRIDGE CTR OF SEC; GAINES TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250409,"SLOCUM DR AT BRIDGE CTR OF SEC; GAINES TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.842227,42.903892,"SLOCUM DRN 300F ABV TILE OUT;GAINES TOWNSHIP SEC23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250410,"SLOCUM DRN 300F ABV TILE OUT;GAINES TOWNSHIP SEC23",River/Stream,,04080204
-83.865282,42.986115,"SPRAGUE DRN AT LENNON ROAD; CLAYTON TOWNSHIP, SECTION 22",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250411,"SPRAGUE DRN AT LENNON ROAD; CLAYTON TOWNSHIP, SECTION 22",River/Stream,,04080204
-83.830559,42.78667,"LOBDELL LAKE EAST CENTRAL BASIN; ARGENTINE TOWNSHIP, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250412,"LOBDELL LAKE EAST CENTRAL BASIN; ARGENTINE TOWNSHIP, SECTION 35",Lake,,04080203
-83.705282,42.794865,"SHIAWASSEE RIVER AT FENTON ROAD.; FENTON TOWNSHIP  SECTION 36",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250415,"SHIAWASSEE RIVER AT FENTON ROAD.; FENTON TOWNSHIP  SECTION 36",River/Stream,,04080203
-83.633615,43.098337,"CS MOTT IMP. WEST CENTRAL BASIN,GENESEE TOWNSHIP, SECTION 15",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250416,"CS MOTT IMP. WEST CENTRAL BASIN,GENESEE TOWNSHIP, SECTION 15",Lake,,04080204
-83.669448,43.000281,"THREAD LAKE CENTRAL BASIN, CITY OF FLINT, SECTION 02",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250417,"THREAD LAKE CENTRAL BASIN, CITY OF FLINT, SECTION 02",Lake,,04080204
-83.707505,42.827504,"FENTON LAKE SOUTH BASIN; FENTON TOWNSHIP, SECTION 14",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250441,"FENTON LAKE SOUTH BASIN; FENTON TOWNSHIP, SECTION 14",Lake,,04080203
-83.462782,43.112504,HOLLOWAY RES. SOUTH CENTRAL BASIN. RICHFIELD TOWNSHIP SEC12,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250444,HOLLOWAY RES. SOUTH CENTRAL BASIN. RICHFIELD TOWNSHIP SEC12,Lake,,04080204
-83.77396,43.03935,"FLINT RIVER AT FLUSHING/LINDEN ROAD; FLINT TOWNSHIP; T07N R06E SECTION 05",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250455,"FLINT RIVER AT FLUSHING/LINDEN ROAD; FLINT TOWNSHIP; T07N R06E SECTION 05",River/Stream,,04080204
-83.58355,43.14444,"BUTTERNUT CREEK AT VASSER ROAD; THETFORD TOWNSHIP, T09N R07E S36",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250456,"BUTTERNUT CREEK AT VASSER ROAD; THETFORD TOWNSHIP, T09N R07E S36",River/Stream,,04080204
-83.53262,42.88296,"FLINT RIVER AT GALE ROAD; ATLAS TOWNSHIP, T08N R08E SECTION 16",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250457,"FLINT RIVER AT GALE ROAD; ATLAS TOWNSHIP, T08N R08E SECTION 16",River/Stream,,04080204
-83.86025,43.11753,"FLINT RIVER AT MT. MORRIS ROAD; FLUSHING TOWNSHIP, T08N R05E SECTION 10",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250458,"FLINT RIVER AT MT. MORRIS ROAD; FLUSHING TOWNSHIP, T08N R05E SECTION 10",River/Stream,,04080204
-83.72031,42.9147,"SWARTZ CREEK AT UPSTREAM OF GRAND BLANC; T06N R06E S23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250459,"SWARTZ CREEK AT UPSTREAM OF GRAND BLANC; T06N R06E S23",River/Stream,,04080204
-83.71837,42.90009,"INDIAN CREEK AT DOWNSTREAM OF GRAND BLANC; T06N R06E S26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250460,"INDIAN CREEK AT DOWNSTREAM OF GRAND BLANC; T06N R06E S26",River/Stream,,04080204
-83.725413,42.815166,"SHIAWASSEE RIVER, GENESEE COUNTY, LONG LAKE ROAD AT I-23, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250461,"SHIAWASSEE RIVER, GENESEE COUNTY, LONG LAKE ROAD AT I-23, SECTION 23",River/Stream,,04080203
-83.802096,42.815717,"SHIAWASSEE RIVER, GENESEE COUNTY, HOGAN ROAD, SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250462,"SHIAWASSEE RIVER, GENESEE COUNTY, HOGAN ROAD, SECTION 19",River/Stream,,04080203
-83.835503,42.811678,"SHIAWASSEE RIVER, GENESEE COUNTY, COLE ROAD, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250463,"SHIAWASSEE RIVER, GENESEE COUNTY, COLE ROAD, SECTION 23",River/Stream,,04080203
-83.919377,42.816433,"SHIAWASSEE RIVER, GENESEE COUNTY, NEXT TO SILVER LAKE ROAD., SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250464,"SHIAWASSEE RIVER, GENESEE COUNTY, NEXT TO SILVER LAKE ROAD., SECTION 19",River/Stream,,04080203
-83.86738,43.19153,"FLINT RIVER AT RAGNONE WWTP OUTFALL, SECTION 15",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250465,"FLINT RIVER AT RAGNONE WWTP OUTFALL, SECTION 15",River/Stream,,04080204
-83.5184,43.113,"FLINT RIVER AT M-15, RICHFIELD TOWNSHIP; SECTION 10",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250466,"FLINT RIVER AT M-15, RICHFIELD TOWNSHIP; SECTION 10",River/Stream,,04080204
-83.7947,43.1629,"BRENT RUN AT WEBSTER ROAD, VIENNA TOWNSHIP, SECTION 29",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250467,"BRENT RUN AT WEBSTER ROAD, VIENNA TOWNSHIP, SECTION 29",River/Stream,,04080204
-83.7331,43.1046,"BRENT RUN AT STANLEY ROAD, MT. MORRIS TOWNSHIP, SECTION 14",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250468,"BRENT RUN AT STANLEY ROAD, MT. MORRIS TOWNSHIP, SECTION 14",River/Stream,,04080204
-83.853,43.0478,"COLE CREEK AT MCKINLEY ROAD, CITY OF FLUSHING; SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250469,"COLE CREEK AT MCKINLEY ROAD, CITY OF FLUSHING; SECTION 35",River/Stream,,04080204
-83.8233,43.0459,"MUD CREEK AT POTTER ROAD, CLAYTON TOWNSHIP, SECTION 01",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250470,"MUD CREEK AT POTTER ROAD, CLAYTON TOWNSHIP, SECTION 01",River/Stream,,04080204
-83.73854,42.98557,"SWARTZ CREEK AT MILLER ROAD AND US-23, FLINT TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250471,"SWARTZ CREEK AT MILLER ROAD AND US-23, FLINT TOWNSHIP, SECTION 27",River/Stream,,04080204
